record_uid,dataset,priority_group,split,magnitude,candidate,candidate_start_sec,candidate_end_sec,feature_onset_sec,feature_energy_onset_sec,feature_energy_end_sec,catalog_p_sec,feature_spike_score,feature_significant_duration_sec,window_start_sample,window_end_sample,window_duration_sec,full_pga,window_pga,pga_retention,full_energy,window_energy,energy_retention,full_rms,window_rms,peak_time_sec,peak_inside_window,window_unstable,failure_reason,window_unstable_bool,policy,selection_status,selected_candidate,period_sec,psa_retention,spectrum_unstable,full_record_required,long_period_psa_review,production_route,review_priority
K-NET:17403,K-NET,m3_to_m4_small_event,train,3.6,feature_onset_to_energy_end,6.529999999999999,24.98,8.53,9.26,21.98,8.39,277.3766983994493,12.72,652.0,2498.0,18.46,3.871213674545288,3.871213674545288,1.0,5.509146823237689,5.367618948492846,0.9743103824810267,0.2151635458338119,0.5392311723476909,14.64,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9243511401141252,True,False,True,long_period_psa_review,1
InstanceGM:955359,InstanceGM,m3_to_m4_small_event,test,3.8,feature_onset_to_energy_end,3.9,72.11,5.9,21.89,69.11,21.23,16.539737472008532,47.22,390.0,7211.0,68.21,0.0001538382930448,0.0001538382930448,1.0,5.5441474724666715e-08,5.3066253610990214e-08,0.9571580459309152,2.1494471134973815e-05,2.789235534072832e-05,42.0,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9243903810698236,True,False,True,long_period_psa_review,1
K-NET:21930,K-NET,m3_to_m4_small_event,train,3.7,feature_onset_to_energy_end,3.5999999999999996,30.05,5.6,5.79,27.05,5.54,83.50436676085629,21.26,359.0,3005.0,26.46,3.5908381938934326,3.5908381938934326,1.0,11.601903178481708,11.089456422970168,0.955830802271994,0.3122418688983327,0.6473813879684158,15.83,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9244600664305836,True,False,True,long_period_psa_review,1
InstanceGM:405160,InstanceGM,m3_to_m4_small_event,dev,3.6,feature_onset_to_energy_end,0.27,62.58,2.27,15.71,59.58,15.03,19.08266278890032,43.87,27.0,6258.0,62.31,6.436680996557698e-05,6.436680996557698e-05,1.0,1.34294360832065e-08,1.2886498455361353e-08,0.9595710777071204,1.0578845275362248e-05,1.438098347995602e-05,32.15,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9244912474818172,True,False,True,long_period_psa_review,1
InstanceGM:1159014,InstanceGM,m4plus_strong_motion,train,4.1,feature_onset_to_energy_end,2.49,52.51,4.49,4.49,49.51,18.21,20.46696193233134,45.02,249.0,5251.0,50.02,0.0072843669913709,0.0072843669913709,1.0,0.0001798077811233,0.000173796642981,0.9665690878072548,0.0012240907548167,0.0018640126186277,26.58,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9245226077370212,True,False,True,long_period_psa_review,1
InstanceGM:850180,InstanceGM,m3_to_m4_small_event,dev,3.2,energy_onset_fixed,14.989999999999998,56.989999999999995,2.37,16.99,49.59,16.64,25.48077749555208,32.60000000000001,1498.0,5699.0,42.01,1.0532094165682793e-05,1.0532094165682793e-05,1.0,3.65303456463135e-10,3.5367666765169935e-10,0.9681722452779228,1.7447622962816813e-06,2.901528656900536e-06,17.75,True,False,,False,shortest_stable_no_catalog,stable_candidate,energy_onset_fixed,3.0,0.9246219427692094,True,False,True,long_period_psa_review,1
K-NET:21587,K-NET,m4plus_strong_motion,train,4.4,feature_onset_to_energy_end,4.67,28.82,6.67,7.62,25.82,6.66,247.34266892271583,18.2,467.0,2882.0,24.15,10.604256629943848,10.604256629943848,1.0,70.90077942766219,69.4441997543709,0.9794560837687633,0.7718839738846884,1.6957406115656606,15.9,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.924661345588517,True,False,True,long_period_psa_review,1
PNWAccelerometers:3307,PNWAccelerometers,low_magnitude_background,,1.61,feature_onset_to_energy_end,5.74,132.1,7.74,27.53,129.1,54.25,2.396691584193383,101.57,574.0,13210.0,126.36,318.0487365722656,318.0487365722656,1.0,4402239.225283072,4391717.187529227,0.9976098441689822,171.3076328759124,186.4285294935475,131.22,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.924670623543688,True,False,True,long_period_psa_review,1
InstanceGM:1088024,InstanceGM,m4plus_strong_motion,train,4.8,energy_onset_fixed,20.11,62.11,4.59,22.11,46.97,19.6,64.76294809082928,24.86,2011.0,6211.0,42.0,0.0132480999454855,0.0132480999454855,1.0,0.0003090422104894,0.000307091819949,0.9936889186194422,0.0016047902523629,0.0027040173813766,34.46,True,False,,False,shortest_stable_no_catalog,stable_candidate,energy_onset_fixed,3.0,0.9246956446733878,True,False,True,long_period_psa_review,1
InstanceGM:74327,InstanceGM,m3_to_m4_small_event,test,3.0,feature_onset_to_energy_end,3.21,61.0,5.21,18.66,58.0,17.76,41.591128439524105,39.34,321.0,6100.0,57.79,7.38224116503261e-06,7.38224116503261e-06,1.0,1.1194744162158848e-10,1.0792762782727278e-10,0.9640919547951464,9.65865076937028e-07,1.3665954442614123e-06,45.58,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9246993297965692,True,False,True,long_period_psa_review,1
InstanceGM:430705,InstanceGM,low_magnitude_background,test,2.0,feature_onset_fixed,0.3500000000000001,42.35,2.35,17.06,40.87,16.94,110.06721662499112,23.81,35.0,4235.0,42.0,1.2997417798032984e-05,1.2997417798032984e-05,1.0,7.15648324219869e-11,6.845733479634892e-11,0.9565778676415476,7.722522926586605e-07,1.2766896814693117e-06,19.56,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_fixed,3.0,0.9247213455348596,True,False,True,long_period_psa_review,1
K-NET:13969,K-NET,other,val,3.9,feature_onset_to_energy_end,0.98,27.68,2.98,2.98,24.68,,145.10736008405,21.7,98.0,2768.0,26.7,5.091794490814209,5.091794490814209,1.0,15.554218419365007,15.038411586928682,0.9668381387910724,0.361535223470397,0.7504907654485471,14.27,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9248026141412212,True,False,True,long_period_psa_review,1
K-NET:16205,K-NET,m4plus_strong_motion,train,4.2,feature_onset_to_energy_end,4.91,30.34,6.91,7.12,27.34,6.87,109.26474711602629,20.22,491.0,3034.0,25.43,9.054744720458984,9.054744720458984,1.0,93.39487813327185,90.11938213781433,0.9649285264788986,0.8859068284435766,1.8825040650077012,14.86,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.924807688300964,True,False,True,long_period_psa_review,1
InstanceGM:89786,InstanceGM,m3_to_m4_small_event,test,3.0,feature_onset_to_energy_end,16.73,26.13,18.73,19.51,23.13,18.64,599.9002887529498,3.6199999999999974,1673.0,2613.0,9.4,0.0021120142191648,0.0021120142191648,1.0,1.9340024472263493e-06,1.9128113909496473e-06,0.9890429010019643,0.0001269515146038,0.0004510992945076,20.24,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9248108835873012,True,False,True,long_period_psa_review,1
K-NET:19729,K-NET,m3_to_m4_small_event,train,3.3,feature_onset_to_energy_end,12.62,22.27,14.62,14.69,19.27,14.57,380.50742312941,4.58,1262.0,2227.0,9.65,23.813690185546875,23.813690185546875,1.0,81.37678810510279,78.52280414293895,0.9649287711075822,0.8269453159097435,2.85255642354842,16.57,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9248120006720492,True,False,True,long_period_psa_review,1
InstanceGM:315814,InstanceGM,m3_to_m4_small_event,test,3.9,feature_onset_to_energy_end,7.1899999999999995,67.92,9.19,21.77,64.92,21.13,12.911779845412177,43.150000000000006,719.0,6792.0,60.73,2.773651067400351e-05,2.773651067400351e-05,1.0,2.8347594787311095e-09,2.7214543553301307e-09,0.9600300751259164,4.860349334779608e-06,6.6942031337384616e-06,45.81,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9248705961254088,True,False,True,long_period_psa_review,1
InstanceGM:149499,InstanceGM,low_magnitude_background,dev,2.4,feature_onset_to_energy_end,3.69,74.26,5.69,9.11,71.26,18.03,29.71883993893083,62.150000000000006,369.0,7427.0,70.58,1.890966814244166e-05,1.890966814244166e-05,1.0,8.705691318638204e-10,8.303097767633615e-10,0.9537551314112566,2.6934629690292455e-06,3.4298825512181985e-06,29.19,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.924876506120942,True,False,True,long_period_psa_review,1
PNWAccelerometers:5920,PNWAccelerometers,low_magnitude_background,,2.18,feature_onset_to_energy_end,3.8,142.1,5.8,5.8,139.1,53.46,73.85465002382163,133.29999999999998,380.0,14210.0,138.3,2344.709228515625,2344.709228515625,1.0,1705201.179707791,1631010.0309794554,0.956491263546364,106.6173065128206,108.59684945739107,53.55,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9248888566521644,True,False,True,long_period_psa_review,1
K-NET:14779,K-NET,m3_to_m4_small_event,train,3.6,feature_onset_to_energy_end,12.29,25.69,14.29,14.35,22.69,14.26,423.689169703195,8.340000000000002,1229.0,2569.0,13.4,8.265926361083984,8.265926361083984,1.0,23.158431734165557,22.472779539000747,0.970392978115471,0.4411447268584366,1.295018571266617,14.74,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9249888964290072,True,False,True,long_period_psa_review,1
K-NET:18833,K-NET,m4plus_strong_motion,train,4.7,feature_onset_to_energy_end,4.12,30.77,6.12,6.61,27.77,5.96,127.17869951788109,21.16,412.0,3077.0,26.65,7.107624530792236,7.107624530792236,1.0,49.41545971315862,47.946956966738746,0.9702825238307188,0.6444035722869038,1.341318510214429,14.6,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9250063639489864,True,False,True,long_period_psa_review,1
K-NET:13717,K-NET,m4plus_strong_motion,train,4.4,feature_onset_to_energy_end,0.6299999999999999,28.81,2.63,3.24,25.81,2.48,182.99045959532253,22.57,62.0,2881.0,28.19,16.40772247314453,16.40772247314453,1.0,147.34507539925954,142.4240884428432,0.9666022977484522,1.1127416191183592,2.2477302290955103,14.98,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9250587631287814,True,False,True,long_period_psa_review,1
K-NET:1730,K-NET,m4plus_strong_motion,train,4.1,feature_onset_to_energy_end,5.09,63.79,7.09,7.87,60.79,7.0,24.555568830736743,52.92,509.0,6379.0,58.7,7.404789447784424,7.404789447784424,1.0,107.5245294315212,104.18719451050124,0.968962106240647,0.9505616624998422,1.3322573388328385,17.35,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9250825419220648,True,False,True,long_period_psa_review,1
K-NET:12895,K-NET,m3_to_m4_small_event,train,3.7,feature_onset_to_energy_end,7.67,24.12,9.67,9.81,21.12,9.62,79.82632961892362,11.31,767.0,2412.0,16.45,3.1779565811157227,3.1779565811157227,1.0,7.620681706010102,7.4894404173607585,0.9827782744756496,0.3563865342108692,0.6747481987782208,16.04,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9251252490429536,True,False,True,long_period_psa_review,1
InstanceGM:363625,InstanceGM,m3_to_m4_small_event,dev,3.1,energy_onset_fixed,21.52,63.52,4.02,23.52,50.1,19.93,65.92725515958867,26.58,2152.0,6352.0,42.0,0.0024353489279747,0.0024353489279747,1.0,6.086446329794284e-06,5.967430122793981e-06,0.9804456984336334,0.0002252118693178,0.0003769372223465,37.49,True,False,,False,shortest_stable_no_catalog,stable_candidate,energy_onset_fixed,3.0,0.9251891988414364,True,False,True,long_period_psa_review,1
PNWAccelerometers:320,PNWAccelerometers,low_magnitude_background,,2.34,feature_onset_to_energy_end,1.59,134.96,3.59,3.59,131.96,56.89,27.480454990550065,128.37,159.0,13496.0,133.37,73.64881134033203,73.64881134033203,1.0,11480.299909289177,10946.154956468972,0.9534729095023026,8.748155846417783,9.05944766173606,62.98,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9253218485188824,True,False,True,long_period_psa_review,1
InstanceGM:1066526,InstanceGM,low_magnitude_background,train,2.8,feature_onset_to_energy_end,0.8599999999999999,100.38,2.86,2.86,97.38,20.51,16.189371142480674,94.52,85.0,10038.0,99.53,7.592144811496837e-06,7.592144811496837e-06,1.0,2.085117511358144e-10,1.992990428675164e-10,0.9558168390121224,1.3181797776220764e-06,1.4150624427013322e-06,30.15,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9253341409397988,True,False,True,long_period_psa_review,1
K-NET:20505,K-NET,m3_to_m4_small_event,train,3.8,feature_onset_to_energy_end,4.38,25.97,6.38,6.99,22.97,6.42,504.20196850501617,15.98,438.0,2597.0,21.59,5.4040141105651855,5.4040141105651855,1.0,8.05018807645565,7.847451346460916,0.9748159014336976,0.2600935202921184,0.602889881096941,14.61,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9254091810073368,True,False,True,long_period_psa_review,1
InstanceGM:70865,InstanceGM,low_magnitude_background,train,2.6,feature_onset_to_energy_end,1.7000000000000002,109.48,3.7,6.04,106.48,20.82,9.368910760363288,100.44,170.0,10948.0,107.78,0.0003490329545456,0.0003490329545456,1.0,7.144168100556836e-07,6.86736833501771e-07,0.961255143825976,7.715875463698658e-05,7.982263888651239e-05,40.29,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9254171217863492,True,False,True,long_period_psa_review,1
InstanceGM:259696,InstanceGM,low_magnitude_background,dev,2.2,energy_onset_fixed,54.63,96.63,3.24,56.63,68.98,56.4,126.54637482892002,12.35,5463.0,9663.0,42.0,0.0006420778809115,0.0006420778809115,1.0,3.094032832917364e-07,3.058812961126406e-07,0.9886168396740156,5.077756093096441e-05,8.533983830944326e-05,63.0,True,False,,False,shortest_stable_no_catalog,stable_candidate,energy_onset_fixed,3.0,0.9254333142205476,True,False,True,long_period_psa_review,1
InstanceGM:397567,InstanceGM,m4plus_strong_motion,dev,4.4,feature_onset_to_energy_end,2.21,79.5,4.21,25.05,76.5,18.71,8.659149914895595,51.45,221.0,7950.0,77.29,0.0002603025059215,0.0002603025059215,1.0,3.753568166662265e-07,3.618585976790065e-07,0.9640389666901326,5.5928288658053485e-05,6.842389526607025e-05,49.33,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9255112255345566,True,False,True,long_period_psa_review,1
InstanceGM:92987,InstanceGM,m3_to_m4_small_event,test,3.8,energy_onset_fixed,19.65,61.65,2.88,21.65,57.51,21.3,109.90757992138823,35.86,1964.0,6165.0,42.01,0.0007644986617378,0.0007644986617378,1.0,5.217304232085132e-07,5.086992368390315e-07,0.9750231426234583,6.593749712218087e-05,0.0001100409173686,22.69,True,False,,False,shortest_stable_no_catalog,stable_candidate,energy_onset_fixed,3.0,0.925532404367656,True,False,True,long_period_psa_review,1
PNWAccelerometers:5319,PNWAccelerometers,low_magnitude_background,,1.87,feature_onset_to_energy_end,1.46,144.47,3.46,3.46,141.47,62.65,21.006713009881803,138.01,146.0,14447.0,143.01,69.37053680419922,69.37053680419922,1.0,14270.06805064314,13740.467385031656,0.9628873062320388,9.753329953129304,9.802064353850811,73.52,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9255458591619612,True,False,True,long_period_psa_review,1
PNWAccelerometers:163,PNWAccelerometers,low_magnitude_background,,1.4,feature_onset_to_energy_end,0.5899999999999999,148.42,2.59,2.59,145.42,54.35,45.29651670249672,142.82999999999998,58.0,14842.0,147.84,344.4722900390625,344.4722900390625,1.0,112965.8061763662,110624.7849789073,0.9792767273859488,27.441850718037458,27.354592081040032,54.39,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.925554527748398,True,False,True,long_period_psa_review,1
InstanceGM:324787,InstanceGM,low_magnitude_background,test,2.2,feature_onset_to_energy_end,2.5700000000000003,110.27,4.57,4.66,107.27,18.76,6.9559979401753065,102.61,257.0,11027.0,107.7,4.062539574078983e-06,4.062539574078983e-06,1.0,1.8930953231668259e-10,1.8310122310396198e-10,0.9672055118580338,1.2560172912712448e-06,1.3038804420242778e-06,36.04,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9256704705844194,True,False,True,long_period_psa_review,1
K-NET:561,K-NET,m3_to_m4_small_event,test,3.7,feature_onset_to_energy_end,5.84,22.07,7.84,8.1,19.07,7.68,151.29169009342965,10.97,584.0,2207.0,16.23,3.5606236457824707,3.5606236457824707,1.0,4.609446970406103,4.525928437486263,0.9818810079699252,0.2771716366683919,0.5280737521474645,16.29,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9256709552859538,True,False,True,long_period_psa_review,1
PNWAccelerometers:5909,PNWAccelerometers,low_magnitude_background,,1.92,feature_onset_to_energy_end,1.9,147.7,3.9,3.9,144.7,53.92,15.26310234161804,140.79999999999998,190.0,14770.0,145.8,43.85300064086914,43.85300064086914,1.0,8723.116062007555,8487.587698291854,0.9729995150767836,7.625629836152804,7.6298038897269,57.56,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.925737218274998,True,False,True,long_period_psa_review,1
InstanceGM:1037386,InstanceGM,low_magnitude_background,train,0.9,feature_onset_to_energy_end,1.85,69.0,3.85,13.19,66.0,17.78,69.58977206503957,52.81,185.0,6900.0,67.15,0.000327962799929,0.000327962799929,1.0,8.44608269909179e-08,8.05548250030755e-08,0.9537536852645024,2.652998727712314e-05,3.463560441396981e-05,25.72,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.925747012796878,True,False,True,long_period_psa_review,1
InstanceGM:182697,InstanceGM,m4plus_strong_motion,test,4.3,feature_onset_to_energy_end,1.48,106.21,3.48,22.26,103.21,20.3,9.143982164760809,80.94999999999999,148.0,10621.0,104.73,3.594970621634275e-05,3.594970621634275e-05,1.0,7.478892987712673e-09,7.228348923444977e-09,0.9664998463436604,7.894561940408025e-06,8.307761159200774e-06,56.53,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9257631341299604,True,False,True,long_period_psa_review,1
InstanceGM:1053723,InstanceGM,low_magnitude_background,test,2.4,feature_onset_to_energy_end,2.87,110.99,4.87,4.87,107.99,19.12,13.715540090355251,103.12,287.0,11099.0,108.12,5.118205808685161e-05,5.118205808685161e-05,1.0,9.300078607762808e-09,8.994494132869069e-09,0.9671417320452896,8.803445635925178e-06,9.120850828615536e-06,32.6,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9257950483379324,True,False,True,long_period_psa_review,1
K-NET:2069,K-NET,other,train,4.2,feature_onset_to_energy_end,0.8999999999999999,29.35,2.9,2.9,26.35,,94.17388553144863,23.450000000000003,89.0,2935.0,28.46,3.1435210704803467,3.1435210704803467,1.0,10.987819852359392,10.61913393481762,0.9664459444643512,0.3038661228371174,0.6108394836043786,14.7,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9259618417340468,True,False,True,long_period_psa_review,1
K-NET:11487,K-NET,m4plus_strong_motion,test,4.3,feature_onset_to_energy_end,5.79,23.35,7.79,7.86,20.35,7.75,342.8361348271906,12.490000000000002,579.0,2335.0,17.56,6.4618096351623535,6.4618096351623535,1.0,10.54827323580144,10.198390364418067,0.966830317762736,0.2977263031063205,0.7620852568762774,14.91,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9259835520993472,True,False,True,long_period_psa_review,1
InstanceGM:704004,InstanceGM,m3_to_m4_small_event,train,3.0,feature_onset_to_energy_end,2.17,106.16,4.17,7.39,103.16,16.8,12.465992596750128,95.77,217.0,10616.0,103.99,1.0371435564593412e-05,1.0371435564593412e-05,1.0,5.117637569276901e-10,4.901226677730846e-10,0.9577127358832026,2.0651145184704458e-06,2.1709839126281267e-06,32.79,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9260245455627792,True,False,True,long_period_psa_review,1
PNWAccelerometers:866,PNWAccelerometers,low_magnitude_background,,2.53,feature_onset_to_energy_end,10.65,86.15,12.65,12.65,83.15,60.31,106.8855939664892,70.5,1065.0,8615.0,75.5,421.7897644042969,421.7897644042969,1.0,150836.75300660517,144055.4089483086,0.9550418321587736,31.70979847443713,43.68087294877475,69.01,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9260408055151678,True,False,True,long_period_psa_review,1
InstanceGM:1060426,InstanceGM,m3_to_m4_small_event,test,3.7,energy_onset_fixed,18.7,60.7,3.42,20.7,47.44,19.27,49.88298358753808,26.74,1870.0,6070.0,42.0,0.0050440211780369,0.0050440211780369,1.0,5.062414768400295e-05,4.977373298026201e-05,0.9832014020453392,0.0006495135852056,0.001088617876246,34.11,True,False,,False,shortest_stable_no_catalog,stable_candidate,energy_onset_fixed,3.0,0.9262018380188468,True,False,True,long_period_psa_review,1
InstanceGM:820400,InstanceGM,m4plus_strong_motion,train,4.7,feature_onset_to_energy_end,2.51,88.11,4.51,22.09,85.11,19.8,8.055387194936705,63.02,250.0,8811.0,85.61,0.0009890627115964,0.0009890627115964,1.0,4.203377523772672e-06,4.057452774135996e-06,0.9652839296943037,0.0001871580776547,0.0002177030373622,54.21,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9262357734374572,True,False,True,long_period_psa_review,1
InstanceGM:132795,InstanceGM,low_magnitude_background,dev,2.7,feature_onset_to_energy_end,3.4400000000000004,36.76,5.44,22.58,33.76,20.52,164.7208312180127,11.18,344.0,3676.0,33.32,0.0011910537723451,0.0011910537723451,1.0,1.2224411466790251e-06,1.1876779772746715e-06,0.9715625005761678,0.0001009307166112,0.0001887977678816,27.77,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9263188822459858,True,False,True,long_period_psa_review,1
K-NET:10353,K-NET,m4plus_strong_motion,test,4.2,feature_onset_to_energy_end,4.12,22.41,6.12,6.4,19.41,6.12,577.2223927602557,13.01,412.0,2241.0,18.29,7.300649642944336,7.300649642944336,1.0,20.675673426449688,20.24082553875574,0.9789681390915344,0.4168274881100274,1.0519794546625068,14.97,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9265005346662616,True,False,True,long_period_psa_review,1
InstanceGM:583501,InstanceGM,low_magnitude_background,train,2.1,feature_onset_to_energy_end,2.59,103.3,4.59,9.32,100.3,17.39,17.384252727404572,90.98,259.0,10330.0,100.71,3.4885151762864552e-06,3.4885151762864552e-06,1.0,3.636093146095506e-11,3.469589039854002e-11,0.954207964551101,5.504614084335299e-07,5.869521808976525e-07,27.73,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.92657256844951,True,False,True,long_period_psa_review,1
PNWAccelerometers:1432,PNWAccelerometers,low_magnitude_background,,1.22,feature_onset_to_energy_end,2.37,149.1,4.37,4.37,146.1,53.51,14.132516199626492,141.73,237.0,14910.0,146.73,48.32562255859375,48.32562255859375,1.0,12007.13038491338,11787.747418963108,0.981728942810022,8.9466306368807,8.963052741563835,56.89,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9265803527884352,True,False,True,long_period_psa_review,1
PNWAccelerometers:6068,PNWAccelerometers,low_magnitude_background,,2.37,feature_onset_to_energy_end,52.26,65.58,54.26,54.31,62.58,54.24,629.1199903104347,8.269999999999996,5226.0,6558.0,13.32,1969.357666015625,1969.357666015625,1.0,630271.6709954885,611964.137598814,0.9709529489596788,64.8192181216399,214.34377428207364,58.33,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9266137783663604,True,False,True,long_period_psa_review,1
PNWAccelerometers:2578,PNWAccelerometers,low_magnitude_background,,1.17,feature_onset_to_energy_end,2.5599999999999996,148.49,4.56,4.56,145.49,55.76,37.82513410980616,140.93,255.0,14849.0,145.94,103.45178985595705,103.45178985595705,1.0,9356.646058302442,9137.827497987158,0.9766135686920508,7.897688405890624,7.912875026693619,59.98,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.926647249587921,True,False,True,long_period_psa_review,1
InstanceGM:889751,InstanceGM,low_magnitude_background,dev,1.3,feature_onset_to_energy_end,2.12,112.2,4.12,4.29,109.2,20.78,10.165330443036671,104.91,212.0,11220.0,110.08,1.3285542763696867e-06,1.3285542763696867e-06,1.0,1.0732101248854185e-11,1.030787267895826e-11,0.9604710615322216,2.990554749102328e-07,3.060062609641467e-07,27.3,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9268189543482428,True,False,True,long_period_psa_review,1
InstanceGM:990650,InstanceGM,low_magnitude_background,train,2.3,feature_onset_to_energy_end,2.95,28.98,4.95,12.17,25.98,19.09,305.47113942813206,13.81,295.0,2898.0,26.03,0.0001049691345542,0.0001049691345542,1.0,6.528054618099597e-09,6.418821624146592e-09,0.9832671446022913,7.375666420794122e-06,1.5703287048629026e-05,21.34,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9268681454419068,True,False,True,long_period_psa_review,1
InstanceGM:113428,InstanceGM,low_magnitude_background,train,2.0,feature_onset_to_energy_end,1.52,71.81,3.52,14.04,68.81,20.37,63.49029870429398,54.77,152.0,7181.0,70.29,0.0005110053461976,0.0005110053461976,1.0,1.6794205079200278e-07,1.6053164938703608e-07,0.9558752476224996,3.7410120153955086e-05,4.778961835505173e-05,67.86,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9269665995386388,True,False,True,long_period_psa_review,1
InstanceGM:60728,InstanceGM,low_magnitude_background,dev,2.6,feature_onset_to_energy_end,14.329999999999998,115.99,16.33,16.33,112.99,20.67,26.248868742319985,96.66,1432.0,11599.0,101.67,5.460832653625403e-06,5.460832653625403e-06,1.0,7.317420018978328e-11,7.164738930368876e-11,0.9791345736320368,7.808873168271638e-07,8.394672800581767e-07,29.4,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9270254356617011,True,False,True,long_period_psa_review,1
InstanceGM:717755,InstanceGM,m4plus_strong_motion,train,4.9,energy_onset_fixed,23.68,65.68,3.43,25.68,61.72,20.21,20.9995722338055,36.04,2368.0,6569.0,42.01,0.0137635078281164,0.0137635078281164,1.0,0.0003931327447078,0.0003780702789247,0.9616860564634652,0.0018100017143359,0.0029999217593732,39.79,True,False,,False,shortest_stable_no_catalog,stable_candidate,energy_onset_fixed,3.0,0.9271426742655752,True,False,True,long_period_psa_review,1
InstanceGM:609383,InstanceGM,low_magnitude_background,train,1.1,feature_onset_to_energy_end,2.6900000000000004,100.13,4.69,7.19,97.13,16.91,71.35394971878442,89.94,269.0,10013.0,97.44,0.0048952843062579,0.0048952843062579,1.0,6.287474834453735e-06,6.01307066191198e-06,0.9563570145779208,0.0002289009034941,0.00024841597231,28.97,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.9271592937477832,True,False,True,long_period_psa_review,1
