record_uid,dataset,source_row_index,split,priority_group,magnitude_bin,magnitude,event_id,station_network,station_code,trace_name,waveform_key,component_order,channel_type,units,sampling_rate_hz,n_samples,duration_sec,has_catalog_p,catalog_p_sample,catalog_fields_for_evaluation_only,waveform_qc_status,waveform_error,resolved_waveform_key,waveform_shape,waveform_preprocess,feature_n_samples,feature_sampling_rate_hz,feature_duration_sec,feature_finite_fraction,feature_zero_fraction,feature_max_abs,feature_rms,feature_mad_scale,feature_spike_score,feature_clip_fraction,feature_onset_sec,feature_energy_onset_sec,feature_threshold_onset_sec,feature_energy_end_sec,feature_significant_duration_sec,feature_flag_nonfinite,feature_flag_zero_heavy,feature_flag_clipped,feature_flag_spiky,feature_qc_issue_count,catalog_p_sec,catalog_s_sec,noise_rms,signal_rms,snr_db,snr_bin,selection_status,selected_duration_sec,full_record_assignment,feature_fixed_unstable,selected_3s_psa_failure,spectral_stage,final_duration_sec
PNWAccelerometers:5473,PNWAccelerometers,5473,,low_magnitude_background,<3,1.37,uw61637827,UW,HOPR,"bucket1$5612,:3,:15001","bucket1$5612,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5716,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5473,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,811.3700950699575,91.9830522990864,10.768218194228954,75.34859346598286,6.666222251849876e-05,61.82,62.06,61.82,136.45,74.38999999999999,False,False,False,False,0,57.16,61.77,10.949414131338216,38.24844518607511,10.864458070873058,>=10 dB,stable_candidate,79.63,False,True,True,full_record_fallback,150.01
PNWAccelerometers:5474,PNWAccelerometers,5474,,low_magnitude_background,<3,1.37,uw61637827,UW,MBPA,"bucket1$5613,:3,:15001","bucket1$5613,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5828,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5474,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,146.66737706554636,27.310526625673702,12.157554899505636,12.0638877042217,6.666222251849876e-05,0.11,0.11,,141.65,141.54,False,False,False,False,0,58.28,63.42,24.803036558917913,28.91536112261324,1.332475342965451,<3 dB,stable_candidate,144.65,False,True,False,primary,144.65
PNWAccelerometers:5475,PNWAccelerometers,5475,,low_magnitude_background,<3,1.21,uw61636797,UW,ELW,"bucket1$5614,:3,:15001","bucket1$5614,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5709,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5475,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,36.96973743427532,3.447535886631866,1.255625177948795,29.443290946641856,6.666222251849876e-05,1.02,1.02,,144.98,143.95999999999998,False,False,False,False,0,57.09,62.98,2.885783898379725,4.7731022718714735,4.370738681764151,3-10 dB,stable_candidate,147.98,False,True,True,arias_escalation,150.01
PNWAccelerometers:5476,PNWAccelerometers,5476,,low_magnitude_background,<3,1.25,uw61636437,UW,YACT,"bucket1$5615,:3,:15001","bucket1$5615,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5297,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5476,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,139.89096633748863,10.434427431858744,1.2369632488232931,113.0922575675268,6.666222251849876e-05,9.33,9.33,53.42,60.23,50.9,False,False,False,True,1,52.97,56.02,2.7654900443234474,25.836245449871065,19.409146048395595,>=10 dB,stable_candidate,55.9,False,True,True,arias_escalation,117.07
PNWAccelerometers:5477,PNWAccelerometers,5477,,low_magnitude_background,<3,1.35,uw61644721,UW,YACT,"bucket1$5616,:3,:15001","bucket1$5616,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5298,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5477,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,198.498726642525,12.134926717245168,0.9070871486615236,218.83093254647588,6.666222251849876e-05,52.99,53.04,52.99,60.03,6.990000000000002,False,False,False,True,1,52.98,55.6,1.8499999443241306,30.944541638625847,24.46824677643629,>=10 dB,stable_candidate,12.04,False,False,True,full_record_fallback,150.01
PNWAccelerometers:5478,PNWAccelerometers,5478,,low_magnitude_background,<3,1.67,uw61633272,UW,EARN,"bucket1$5617,:3,:15001","bucket1$5617,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5480,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5478,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,83.18216550693023,5.397948918075942,1.5263967081128142,54.495771030438,6.666222251849876e-05,1.81,1.81,58.8,129.09,127.28,False,False,False,False,0,54.8,58.78,3.2612211912946534,11.187460506496743,10.707025190157886,>=10 dB,stable_candidate,132.09,False,True,True,arias_escalation,150.01
PNWAccelerometers:5479,PNWAccelerometers,5479,,low_magnitude_background,<3,1.67,uw61633272,UW,ALCT,"bucket1$5618,:3,:15001","bucket1$5618,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5556,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5479,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,173.6078420856758,9.307651869432048,2.8905153262339356,60.06120794795099,6.666222251849876e-05,0.91,0.91,56.26,132.9,131.99,False,False,False,False,0,55.56,60.27,3.6102533313783014,17.4634678795008,13.691856246564441,>=10 dB,stable_candidate,135.9,False,True,True,arias_escalation,150.01
PNWAccelerometers:548,PNWAccelerometers,548,,low_magnitude_background,<3,1.75,uw10774213,UW,FINN,"bucket1$552,:3,:15001","bucket1$552,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5540,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:548,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,162.20155490842873,18.358109196606552,7.004974205060746,23.15519660175853,6.666222251849876e-05,0.32,0.32,,142.43,142.11,False,False,False,False,0,55.4,60.1,16.337226610495776,24.456423014832303,3.504292090622037,3-10 dB,stable_candidate,145.43,False,True,False,primary,145.43
PNWAccelerometers:5480,PNWAccelerometers,5480,,low_magnitude_background,<3,1.67,uw61633272,UW,LYNC,"bucket1$5619,:3,:15001","bucket1$5619,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5552,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5480,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,100.1332499851827,14.1431458426619,5.2040672390639005,19.24134439185196,6.666222251849876e-05,1.52,1.52,,141.61,140.09,False,False,False,False,0,55.52,60.07,13.455718812188103,16.070334889555884,1.542360482746875,<3 dB,stable_candidate,144.62,False,True,False,primary,144.62
PNWAccelerometers:5481,PNWAccelerometers,5481,,low_magnitude_background,<3,1.67,uw61633272,UW,SCC,"bucket1$5620,:3,:15001","bucket1$5620,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5623,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5481,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,175.21533155165218,17.93317346228462,6.626322123717818,26.44232023138417,6.666222251849876e-05,0.95,0.95,61.63,140.53,139.58,False,False,False,False,0,56.23,61.51,15.659076081392822,27.70651174982732,4.956314347167198,3-10 dB,stable_candidate,143.53,False,True,True,arias_escalation,150.01
PNWAccelerometers:5482,PNWAccelerometers,5482,,low_magnitude_background,<3,1.08,uw61632742,UW,MARY,"bucket1$5621,:3,:15001","bucket1$5621,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5447,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5482,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,80.87498050276957,17.761921066592105,8.405950190613419,9.621158663666526,6.666222251849876e-05,1.1,1.1,,136.17,135.07,False,False,False,False,0,54.47,58.7,18.01985817395227,18.770571778177,0.35452267047377245,<3 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:5483,PNWAccelerometers,5483,,low_magnitude_background,<3,1.08,uw61632742,UW,ELW,"bucket1$5622,:3,:15001","bucket1$5622,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5640,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5483,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,20.125971356224294,3.1291933668180514,1.205501107344393,16.6951081451596,6.666222251849876e-05,0.92,0.92,,143.77,142.85000000000002,False,False,False,False,0,56.4,61.4,2.9554480900512385,3.7342440014041296,2.031587125834441,<3 dB,stable_candidate,146.78,False,True,True,arias_escalation,150.01
PNWAccelerometers:5484,PNWAccelerometers,5484,,low_magnitude_background,<3,1.44,uw61632737,UW,ELW,"bucket1$5623,:3,:15001","bucket1$5623,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5339,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5484,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,61.956191644383594,4.60661207255684,1.3073221914786592,47.39167746728712,6.666222251849876e-05,1.11,1.11,56.42,134.18,133.07,False,False,False,False,0,53.39,56.28,3.033600361487217,9.394488304030528,9.818295253189827,3-10 dB,stable_candidate,137.18,False,True,True,arias_escalation,150.01
PNWAccelerometers:5485,PNWAccelerometers,5485,,low_magnitude_background,<3,1.44,uw61632737,UW,RAW,"bucket1$5624,:3,:15001","bucket1$5624,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5391,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5485,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,55.28034642908992,6.298780419629249,2.367934205154648,23.345389541969812,6.666222251849876e-05,0.97,0.97,,146.66,145.69,False,False,False,False,0,53.91,57.31,5.159726064431535,9.142754137556734,4.9690079205412925,3-10 dB,stable_candidate,149.66,False,True,True,arias_escalation,150.01
PNWAccelerometers:5486,PNWAccelerometers,5486,,low_magnitude_background,<3,1.44,uw61632737,UW,MBPA,"bucket1$5625,:3,:15001","bucket1$5625,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5906,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5486,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,117.51352175242242,25.74161330689649,12.026965089433403,9.770837520403788,6.666222251849876e-05,0.16,0.16,,142.02,141.86,False,False,False,False,0,59.06,65.77,24.765783535665108,26.245106574043824,0.5039253597034471,<3 dB,stable_candidate,145.03,False,True,True,arias_escalation,150.01
PNWAccelerometers:5487,PNWAccelerometers,5487,,low_magnitude_background,<3,1.81,uw61631717,UW,MBPA,"bucket1$5626,:3,:15001","bucket1$5626,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5556,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5487,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,81.75344450165703,24.894318804164744,10.507911039277008,7.780180494112943,6.666222251849876e-05,0.54,0.54,,141.2,140.66,False,False,False,False,0,55.56,59.99,24.26506644125022,29.149241926543105,1.5929155978707845,<3 dB,stable_candidate,144.2,False,True,True,arias_escalation,150.01
PNWAccelerometers:5488,PNWAccelerometers,5488,,low_magnitude_background,<3,1.81,uw61631717,UW,PUBD,"bucket1$5627,:3,:15001","bucket1$5627,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5908,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5488,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,49.34621194957587,6.880215125600846,2.8059733603267865,17.586129878235536,6.666222251849876e-05,0.31,0.31,,141.24,140.93,False,False,False,False,0,59.08,66.08,6.474097018697032,8.391072203992554,2.2527650967973027,<3 dB,stable_candidate,144.24,False,True,False,primary,144.24
PNWAccelerometers:5489,PNWAccelerometers,5489,,low_magnitude_background,<3,1.81,uw61631717,UW,EARN,"bucket1$5628,:3,:15001","bucket1$5628,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5983,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5489,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,28.907440054329093,3.3748992869557464,1.2654887654703255,22.842905320921982,6.666222251849876e-05,1.43,1.43,,141.73,140.29999999999998,False,False,False,False,0,59.83,67.45,2.892111342284823,4.947340664248275,4.663136147710797,3-10 dB,stable_candidate,144.73,False,True,True,arias_escalation,150.01
PNWAccelerometers:549,PNWAccelerometers,549,,low_magnitude_background,<3,1.75,uw10774213,UW,LYNC,"bucket1$553,:3,:15001","bucket1$553,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5408,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:549,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,56.024670814228166,3.704068482629138,1.2509874625109814,44.78435835142223,6.666222251849876e-05,1.9,1.9,57.47,140.05,138.15,False,False,False,False,0,54.08,57.43,2.968863177858986,6.287326544940127,6.517516672023019,3-10 dB,stable_candidate,143.06,False,True,False,primary,143.06
PNWAccelerometers:5490,PNWAccelerometers,5490,,low_magnitude_background,<3,1.81,uw61631717,UW,ELW,"bucket1$5629,:3,:15001","bucket1$5629,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6267,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5490,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,28.39088208441933,3.55216230466544,1.2860086853467634,22.076742099734673,6.666222251849876e-05,1.94,1.94,,143.16,141.22,False,False,False,False,0,62.67,72.67,2.803964561306905,5.307008682462478,5.541545555503923,3-10 dB,stable_candidate,146.16,False,True,True,arias_escalation,150.01
PNWAccelerometers:5491,PNWAccelerometers,5491,,low_magnitude_background,<3,1.48,uw61631152,UW,ELW,"bucket1$5630,:3,:15001","bucket1$5630,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5442,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5491,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,43.05307388915007,4.675549303061956,1.501704136836554,28.66947811693748,6.666222251849876e-05,3.2,3.2,58.81,135.32,132.12,False,False,False,False,0,54.42,58.22,3.039446663401934,5.580450835223514,5.277495190845834,3-10 dB,stable_candidate,137.12,False,True,True,arias_escalation,150.01
PNWAccelerometers:5492,PNWAccelerometers,5492,,low_magnitude_background,<3,1.81,uw61640251,UW,MBPA,"bucket1$5631,:3,:15001","bucket1$5631,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5497,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5492,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,177.50905441768046,26.01735593866346,11.360513566574888,15.625090659629231,6.666222251849876e-05,0.58,0.58,,144.0,143.42,False,False,False,False,0,54.97,58.84,26.137166882530064,34.96066708219828,2.526423999923183,<3 dB,stable_candidate,147.0,False,True,True,arias_escalation,150.01
PNWAccelerometers:5493,PNWAccelerometers,5493,,low_magnitude_background,<3,1.81,uw61640251,UW,BERY,"bucket1$5632,:3,:15001","bucket1$5632,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5772,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5493,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,42.82703037523695,3.221083968259991,0.8005100875073152,53.49967607353304,6.666222251849876e-05,5.1,5.1,57.89,122.47,117.37,False,False,False,False,0,57.72,63.81,1.6183724391023686,6.818076487385193,12.491667903787198,>=10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:5494,PNWAccelerometers,5494,,low_magnitude_background,<3,1.81,uw61640251,UW,DOSE,"bucket1$5633,:3,:15001","bucket1$5633,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6099,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5494,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,95.38063243519692,5.216643344550368,1.1608157530234346,82.1669004635496,6.666222251849876e-05,5.41,5.41,69.55,113.17,107.76,False,False,False,True,1,60.99,69.39,2.3317678177435135,10.947261503249875,13.432403768319563,>=10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:5495,PNWAccelerometers,5495,,low_magnitude_background,<3,1.81,uw61640251,UW,RPW2,"bucket1$5634,:3,:15001","bucket1$5634,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6266,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5495,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,13.543247634764406,1.2591281870369169,0.3868277160161861,35.0110580861215,6.666222251849876e-05,1.47,1.47,72.14,134.31,132.84,False,False,False,False,0,62.66,71.84,0.8207338364077839,2.2941955572960726,8.928561919181536,3-10 dB,stable_candidate,137.31,False,True,False,primary,137.31
PNWAccelerometers:5496,PNWAccelerometers,5496,,low_magnitude_background,<3,1.34,uw61602372,UW,MRIN,"bucket1$5635,:3,:15001","bucket1$5635,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5608,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5496,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,75.03009423387019,5.5613794196993345,1.5067769812204443,49.795089232845896,6.666222251849876e-05,2.27,2.27,60.71,133.92,131.64999999999998,False,False,False,False,0,56.08,60.74,3.5071828087663475,11.14667490859811,10.043738629701043,>=10 dB,stable_candidate,136.65,False,True,True,arias_escalation,150.01
PNWAccelerometers:5497,PNWAccelerometers,5497,,low_magnitude_background,<3,1.26,uw61601562,UW,HOLY,"bucket1$5636,:3,:15001","bucket1$5636,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5543,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5497,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,117.91332066214238,24.2586966420771,9.649029849772363,12.220225504320949,6.666222251849876e-05,0.61,0.61,,141.41,140.79999999999998,False,False,False,False,0,55.43,58.33,25.785560832964645,23.03486433415172,-0.9798184583859438,<3 dB,stable_candidate,144.41,False,True,False,primary,144.41
PNWAccelerometers:5498,PNWAccelerometers,5498,,low_magnitude_background,<3,0.66,uw61606706,UW,ELW,"bucket1$5637,:3,:15001","bucket1$5637,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5344,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5498,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,72.65557412272467,4.017854742059237,1.2556537049664964,57.86274817280397,6.666222251849876e-05,1.42,1.42,56.13,137.79,136.37,False,False,False,False,0,53.44,56.04,3.024403829552865,7.3363492383988005,7.6968043587504535,3-10 dB,stable_candidate,140.79,False,True,False,primary,140.79
PNWAccelerometers:5499,PNWAccelerometers,5499,,low_magnitude_background,<3,0.8,uw61598497,UW,PLBD,"bucket1$5638,:3,:15001","bucket1$5638,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5331,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5499,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,256.0165802421755,13.970259453989083,4.103442397616785,62.39068456056942,6.666222251849876e-05,2.98,2.98,55.94,139.54,136.56,False,False,False,False,0,53.31,55.89,10.984481164391829,28.945768751551753,8.416110794166494,3-10 dB,stable_candidate,141.56,False,True,True,arias_escalation,150.01
PNWAccelerometers:550,PNWAccelerometers,550,,low_magnitude_background,<3,1.75,uw10774213,UW,BEVT,"bucket1$554,:3,:15001","bucket1$554,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5437,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:550,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,427.04065126436825,30.79163026382972,11.340816224332857,37.655195430123435,6.666222251849876e-05,0.91,0.91,58.02,139.05,138.14,False,False,False,False,0,54.37,58.02,26.53742517482562,46.97370967825137,4.959921533156777,3-10 dB,stable_candidate,142.06,False,True,False,arias_escalation,150.01
PNWAccelerometers:5500,PNWAccelerometers,5500,,low_magnitude_background,<3,1.32,uw61597932,UW,GHW,"bucket1$5639,:3,:15001","bucket1$5639,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5174,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5500,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,199.3627850300374,15.948303909131308,4.51967211507482,44.11001062778137,6.666222251849876e-05,3.8,3.8,53.33,115.68,111.88,False,False,False,False,0,51.74,53.47,16.79925277183275,33.32079042517516,5.948506604965257,3-10 dB,stable_candidate,116.89,False,True,True,arias_escalation,150.01
PNWAccelerometers:5501,PNWAccelerometers,5501,,low_magnitude_background,<3,1.25,uw61597902,UW,MBPA,"bucket1$5640,:3,:15001","bucket1$5640,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5398,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5501,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,169.36609531692494,25.899676077271263,11.756218554990513,14.406511288022037,6.666222251849876e-05,1.28,1.28,,141.83,140.55,False,False,False,False,0,53.98,57.19,25.068507838351852,33.47358332831817,2.5114744352673384,<3 dB,stable_candidate,144.84,False,True,True,arias_escalation,150.01
PNWAccelerometers:5502,PNWAccelerometers,5502,,low_magnitude_background,<3,0.58,uw61577907,UW,YACT,"bucket1$5641,:3,:15001","bucket1$5641,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5228,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5502,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,41.16607882209325,2.7790309292993416,0.7345411171450457,56.04326001802894,6.666222251849876e-05,2.79,2.79,54.48,129.29,126.5,False,False,False,False,0,52.28,54.98,1.6818727758673089,5.890021083412409,10.886474171241371,>=10 dB,stable_candidate,131.5,False,True,True,arias_escalation,150.01
PNWAccelerometers:5503,PNWAccelerometers,5503,,low_magnitude_background,<3,1.55,uw61577567,UW,TOLT,"bucket1$5642,:3,:15001","bucket1$5642,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5853,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5503,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,15.160546436782978,2.4475658331506973,0.9620658771205703,15.758324660841277,6.666222251849876e-05,1.51,1.51,,146.86,145.35000000000002,False,False,False,False,0,58.53,64.55,2.303212316440122,2.986301889568177,2.255994695919931,<3 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:5504,PNWAccelerometers,5504,,low_magnitude_background,<3,1.5,uw61577507,UW,KEEL,"bucket1$5643,:3,:15001","bucket1$5643,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5347,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5504,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,180.01008538835285,31.417547357698083,12.90508702614271,13.94876958393959,6.666222251849876e-05,1.73,1.73,149.89,148.61,146.88000000000002,False,False,False,False,0,53.47,56.58,30.32388714860454,32.014134344208315,0.47113782708782775,<3 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:5505,PNWAccelerometers,5505,,low_magnitude_background,<3,0.81,uw61577407,UW,YACT,"bucket1$5644,:3,:15001","bucket1$5644,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5329,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5505,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,30.179383932751403,2.582563823271326,0.892219927054461,33.825050324065735,6.666222251849876e-05,0.79,0.79,,148.19,147.4,False,False,False,False,0,53.29,55.66,2.0327961700232406,3.642683253316028,5.066551507069022,3-10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:5506,PNWAccelerometers,5506,,low_magnitude_background,<3,0.81,uw61577407,UW,RVW2,"bucket1$5645,:3,:15001","bucket1$5645,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5481,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5506,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,68.31530242125223,7.935597473447745,3.2042706771225045,21.320078515526863,6.666222251849876e-05,0.73,0.73,,139.17,138.44,False,False,False,False,0,54.81,58.39,7.763428830783257,9.709700251320859,1.9430449381925186,<3 dB,stable_candidate,142.17,False,True,True,arias_escalation,150.01
PNWAccelerometers:5507,PNWAccelerometers,5507,,low_magnitude_background,<3,0.82,uw61577377,UW,TOLT,"bucket1$5646,:3,:15001","bucket1$5646,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6123,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5507,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,23.67828114532491,2.4734242710796144,0.917168873089026,25.81670817673568,6.666222251849876e-05,0.51,0.51,,139.93,139.42000000000002,False,False,False,False,0,61.23,69.11,2.1546909837925456,3.518145085147798,4.25857502056065,3-10 dB,stable_candidate,142.93,False,True,True,arias_escalation,150.01
